tile_id	scores	norm_score
Gata4_chr14_5729__fullTreeAnc125	847.5456	3.4019525
Gata4_chr14_5729__fullTreeAnc129	674.8095	2.7086093
Gata4_chr14_5729__fullTreeAnc126	733.7999	2.9453902
Gata4_chr14_5729__fullTreeAnc128	674.8095	2.7086093
Gata4_chr14_5729__fullTreeAnc127	738.17084	2.9629347
Gata4_chr14_5729__fullTreeAnc131	778.21136	3.1236527
Gata4_chr14_5729__fullTreeAnc130	761.6778	3.057289
Gata4_chr14_5729__fullTreeAnc13	421.06894	1.6901233
Gata4_chr14_5729__fullTreeAnc132	1916.3678	7.692085
Gata4_chr14_5729__fullTreeAnc134	1336.0325	5.362684
Gata4_chr14_5729__fullTreeAnc135	1510.5996	6.063377
Gata4_chr14_5729__fullTreeAnc133	1543.2013	6.1942363
Gata4_chr14_5729__fullTreeAnc136	987.0555	3.9619296
Gata4_chr14_5729__fullTreeAnc137	846.25757	3.3967826
Gata4_chr14_5729__fullTreeAnc139	1084.2682	4.3521304
Gata4_chr14_5729__fullTreeAnc138	908.9025	3.6482325
Gata4_chr14_5729__fullTreeAnc14	421.06894	1.6901233
Gata4_chr14_5729__fullTreeAnc140	1084.2682	4.3521304
Gata4_chr14_5729__fullTreeAnc141	1115.7682	4.478568
Gata4_chr14_5729__fullTreeAnc143	1115.7682	4.478568
Gata4_chr14_5729__fullTreeAnc142	1115.7682	4.478568
Gata4_chr14_5729__fullTreeAnc144	1115.7682	4.478568
Gata4_chr14_5729__fullTreeAnc146	1245.8463	5.0006866
Gata4_chr14_5729__fullTreeAnc145	1115.7682	4.478568
Gata4_chr14_5729__fullTreeAnc147	1249.5979	5.015745
Gata4_chr14_5729__fullTreeAnc148	898.5548	3.6066978
Gata4_chr14_5729__fullTreeAnc15	417.18884	1.674549
Gata4_chr14_5729__fullTreeAnc151	562.8627	2.2592673
Gata4_chr14_5729__fullTreeAnc150	784.9807	3.1508243
Gata4_chr14_5729__fullTreeAnc149	882.971	3.5441463
Gata4_chr14_5729__fullTreeAnc154	900.25946	3.6135402
Gata4_chr14_5729__fullTreeAnc152	562.8627	2.2592673
Gata4_chr14_5729__fullTreeAnc153	565.13196	2.268376
Gata4_chr14_5729__fullTreeAnc155	900.25946	3.6135402
Gata4_chr14_5729__fullTreeAnc156	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc158	753.0159	3.0225213
Gata4_chr14_5729__fullTreeAnc157	753.0159	3.0225213
Gata4_chr14_5729__fullTreeAnc159	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc160	1057.8097	4.245929
Gata4_chr14_5729__fullTreeAnc161	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc16	399.1185	1.6020167
Gata4_chr14_5729__fullTreeAnc162	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc163	1139.3231	4.573115
Gata4_chr14_5729__fullTreeAnc164	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc165	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc166	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc168	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc17	1125.9436	4.5194106
Gata4_chr14_5729__fullTreeAnc169	857.90283	3.4435253
Gata4_chr14_5729__fullTreeAnc167	887.97437	3.564229
Gata4_chr14_5729__fullTreeAnc170	388.7688	1.5604742
Gata4_chr14_5729__fullTreeAnc171	388.7688	1.5604742
Gata4_chr14_5729__fullTreeAnc173	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc172	388.7688	1.5604742
Gata4_chr14_5729__fullTreeAnc174	414.39462	1.6633334
Gata4_chr14_5729__fullTreeAnc178	370.85498	1.4885701
Gata4_chr14_5729__fullTreeAnc176	370.85498	1.4885701
Gata4_chr14_5729__fullTreeAnc175	370.85498	1.4885701
Gata4_chr14_5729__fullTreeAnc177	370.85498	1.4885701
Gata4_chr14_5729__fullTreeAnc179	383.75644	1.5403551
Gata4_chr14_5729__fullTreeAnc180	347.6434	1.3954015
Gata4_chr14_5729__fullTreeAnc18	713.94366	2.8656895
Gata4_chr14_5729__fullTreeAnc185	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc184	369.22418	1.4820243
Gata4_chr14_5729__fullTreeAnc181	347.6434	1.3954015
Gata4_chr14_5729__fullTreeAnc186	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc183	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc182	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc187	337.254	1.3536996
Gata4_chr14_5729__fullTreeAnc188	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc19	631.5824	2.5351007
Gata4_chr14_5729__fullTreeAnc192	732.2418	2.9391363
Gata4_chr14_5729__fullTreeAnc191	963.6011	3.8677862
Gata4_chr14_5729__fullTreeAnc189	358.08362	1.4373074
Gata4_chr14_5729__fullTreeAnc190	468.04758	1.8786902
Gata4_chr14_5729__fullTreeAnc193	963.6011	3.8677862
Gata4_chr14_5729__fullTreeAnc194	880.3158	3.5334885
Gata4_chr14_5729__fullTreeAnc195	708.1711	2.842519
Gata4_chr14_5729__fullTreeAnc196	708.1711	2.842519
Gata4_chr14_5729__fullTreeAnc2	374.76718	1.5042733
Gata4_chr14_5729__fullTreeAnc199	875.5336	3.5142934
Gata4_chr14_5729__fullTreeAnc197	758.854	3.0459545
Gata4_chr14_5729__fullTreeAnc200	734.94006	2.9499667
Gata4_chr14_5729__fullTreeAnc20	1165.3481	4.677576
Gata4_chr14_5729__fullTreeAnc198	875.5336	3.5142934
Gata4_chr14_5729__fullTreeAnc201	734.94006	2.9499667
Gata4_chr14_5729__fullTreeAnc202	686.07764	2.7538383
Gata4_chr14_5729__fullTreeAnc206	727.2164	2.9189646
Gata4_chr14_5729__fullTreeAnc203	734.94006	2.9499667
Gata4_chr14_5729__fullTreeAnc207	685.9083	2.7531588
Gata4_chr14_5729__fullTreeAnc204	734.94006	2.9499667
Gata4_chr14_5729__fullTreeAnc208	685.9083	2.7531588
Gata4_chr14_5729__fullTreeAnc205	734.94006	2.9499667
Gata4_chr14_5729__fullTreeAnc209	573.0586	2.3001926
Gata4_chr14_5729__fullTreeAnc21	930.28296	3.734051
Gata4_chr14_5729__fullTreeAnc210	1868.3807	7.4994698
Gata4_chr14_5729__fullTreeAnc213	1351.4529	5.4245796
Gata4_chr14_5729__fullTreeAnc211	1820.3568	7.3067074
Gata4_chr14_5729__fullTreeAnc215	747.8781	3.0018985
Gata4_chr14_5729__fullTreeAnc214	1562.689	6.2724576
Gata4_chr14_5729__fullTreeAnc212	1820.3568	7.3067074
Gata4_chr14_5729__fullTreeAnc216	1447.2388	5.8090534
Gata4_chr14_5729__fullTreeAnc217	1447.2388	5.8090534
Gata4_chr14_5729__fullTreeAnc218	1234.1993	4.953937
Gata4_chr14_5729__fullTreeAnc22	986.8881	3.9612577
Gata4_chr14_5729__fullTreeAnc220	1234.3856	4.9546847
Gata4_chr14_5729__fullTreeAnc222	1226.1462	4.9216127
Gata4_chr14_5729__fullTreeAnc219	1580.2001	6.3427453
Gata4_chr14_5729__fullTreeAnc221	1787.0283	7.1729302
Gata4_chr14_5729__fullTreeAnc223	694.357	2.7870708
Gata4_chr14_5729__fullTreeAnc224	1317.9719	5.2901907
Gata4_chr14_5729__fullTreeAnc225	867.09625	3.4804268
Gata4_chr14_5729__fullTreeAnc228	905.538	3.6347277
Gata4_chr14_5729__fullTreeAnc226	767.4153	3.0803185
Gata4_chr14_5729__fullTreeAnc23	1165.3481	4.677576
Gata4_chr14_5729__fullTreeAnc229	604.57855	2.4267101
Gata4_chr14_5729__fullTreeAnc227	823.15295	3.3040433
Gata4_chr14_5729__fullTreeAnc230	604.57855	2.4267101
Gata4_chr14_5729__fullTreeAnc231	679.18335	2.7261655
Gata4_chr14_5729__fullTreeAnc232	679.18335	2.7261655
Gata4_chr14_5729__fullTreeAnc233	569.6892	2.2866683
Gata4_chr14_5729__fullTreeAnc234	867.09625	3.4804268
Gata4_chr14_5729__fullTreeAnc237	973.7732	3.908616
Gata4_chr14_5729__fullTreeAnc236	887.47144	3.5622103
Gata4_chr14_5729__fullTreeAnc238	571.88043	2.2954636
Gata4_chr14_5729__fullTreeAnc235	836.4595	3.357454
Gata4_chr14_5729__fullTreeAnc239	452.17874	1.8149946
Gata4_chr14_5729__fullTreeAnc24	1090.1533	4.3757524
Gata4_chr14_5729__fullTreeAnc25	1090.1533	4.3757524
Gata4_chr14_5729__fullTreeAnc3	385.25552	1.5463723
Gata4_chr14_5729__fullTreeAnc29	866.325	3.4773312
Gata4_chr14_5729__fullTreeAnc26	873.88367	3.5076706
Gata4_chr14_5729__fullTreeAnc28	959.18823	3.8500736
Gata4_chr14_5729__fullTreeAnc27	554.7522	2.226713
Gata4_chr14_5729__fullTreeAnc31	811.3584	3.2567012
Gata4_chr14_5729__fullTreeAnc30	850.78296	3.414947
Gata4_chr14_5729__fullTreeAnc32	1142.7725	4.58696
Gata4_chr14_5729__fullTreeAnc35	12166.41	48.834602
Gata4_chr14_5729__fullTreeAnc37	8953.613	35.938797
Gata4_chr14_5729__fullTreeAnc33	1142.7725	4.58696
Gata4_chr14_5729__fullTreeAnc34	625.5219	2.5107746
Gata4_chr14_5729__fullTreeAnc36	9102.888	36.537968
Gata4_chr14_5729__fullTreeAnc38	7115.586	28.561161
Gata4_chr14_5729__fullTreeAnc39	5598.196	22.470528
Gata4_chr14_5729__fullTreeAnc4	442.3844	1.7756811
Gata4_chr14_5729__fullTreeAnc40	4891.4272	19.633638
Gata4_chr14_5729__fullTreeAnc43	2541.158	10.199922
Gata4_chr14_5729__fullTreeAnc42	3439.298	13.8049555
Gata4_chr14_5729__fullTreeAnc41	2784.5693	11.176948
Gata4_chr14_5729__fullTreeAnc44	2541.158	10.199922
Gata4_chr14_5729__fullTreeAnc45	2541.158	10.199922
Gata4_chr14_5729__fullTreeAnc46	3187.9595	12.79611
Gata4_chr14_5729__fullTreeAnc47	2164.207	8.686883
Gata4_chr14_5729__fullTreeAnc48	3133.9717	12.57941
Gata4_chr14_5729__fullTreeAnc50	2656.6567	10.663521
Gata4_chr14_5729__fullTreeAnc51	1552.9578	6.2333975
Gata4_chr14_5729__fullTreeAnc5	458.3977	1.8399568
Gata4_chr14_5729__fullTreeAnc49	2771.9592	11.126332
Gata4_chr14_5729__fullTreeAnc52	1996.552	8.013935
Gata4_chr14_5729__fullTreeAnc53	483.5314	1.9408406
Gata4_chr14_5729__fullTreeAnc54	377.11154	1.5136833
Gata4_chr14_5729__fullTreeAnc55	531.30585	2.1326017
Gata4_chr14_5729__fullTreeAnc56	374.44458	1.5029783
Gata4_chr14_5729__fullTreeAnc58	476.3688	1.9120908
Gata4_chr14_5729__fullTreeAnc57	265.27106	1.0647682
Gata4_chr14_5729__fullTreeAnc59	494.4411	1.984631
Gata4_chr14_5729__fullTreeAnc6	335.12775	1.345165
Gata4_chr14_5729__fullTreeAnc60	467.53754	1.8766431
Gata4_chr14_5729__fullTreeAnc61	467.53754	1.8766431
Gata4_chr14_5729__fullTreeAnc62	366.62997	1.4716114
Gata4_chr14_5729__fullTreeAnc63	339.31604	1.3619764
Gata4_chr14_5729__fullTreeAnc64	481.4892	1.9326434
Gata4_chr14_5729__fullTreeAnc65	551.539	2.2138155
Gata4_chr14_5729__fullTreeAnc67	625.5219	2.5107746
Gata4_chr14_5729__fullTreeAnc66	676.1541	2.7140064
Gata4_chr14_5729__fullTreeAnc68	625.5219	2.5107746
Gata4_chr14_5729__fullTreeAnc69	531.97424	2.1352847
Gata4_chr14_5729__fullTreeAnc7	371.88907	1.4927208
Gata4_chr14_5729__fullTreeAnc70	970.8778	3.896994
Gata4_chr14_5729__fullTreeAnc71	405.59134	1.627998
Gata4_chr14_5729__fullTreeAnc73	449.17554	1.80294
Gata4_chr14_5729__fullTreeAnc72	379.3779	1.5227802
Gata4_chr14_5729__fullTreeAnc74	383.2117	1.5381687
Gata4_chr14_5729__fullTreeAnc75	824.5764	3.309757
Gata4_chr14_5729__fullTreeAnc76	393.13943	1.5780175
Gata4_chr14_5729__fullTreeAnc77	383.2117	1.5381687
Gata4_chr14_5729__fullTreeAnc78	441.63715	1.7726818
Gata4_chr14_5729__fullTreeAnc79	486.3801	1.9522749
Gata4_chr14_5729__fullTreeAnc8	371.88907	1.4927208
Gata4_chr14_5729__fullTreeAnc81	351.48828	1.4108344
Gata4_chr14_5729__fullTreeAnc80	482.7536	1.9377186
Gata4_chr14_5729__fullTreeAnc82	614.05945	2.4647655
Gata4_chr14_5729__fullTreeAnc83	305.37262	1.2257313
Gata4_chr14_5729__fullTreeAnc84	578.7804	2.3231595
Gata4_chr14_5729__fullTreeAnc85	614.05945	2.4647655
Gata4_chr14_5729__fullTreeAnc86	454.2208	1.8231912
Gata4_chr14_5729__fullTreeAnc87	614.05945	2.4647655
Gata4_chr14_5729__fullTreeAnc89	846.3732	3.3972468
Gata4_chr14_5729__fullTreeAnc88	614.05945	2.4647655
Gata4_chr14_5729__fullTreeAnc9	492.1105	1.9752761
Gata4_chr14_5729__fullTreeAnc91	846.3732	3.3972468
Gata4_chr14_5729__fullTreeAnc90	846.3732	3.3972468
Gata4_chr14_5729__fullTreeAnc92	846.3732	3.3972468
Gata4_chr14_5729__fullTreeAnc93	846.3732	3.3972468
Gata4_chr14_5729__fullTreeAnc94	658.5694	2.6434233
Gata4_chr14_5729__fullTreeAnc96	658.5694	2.6434233
Gata4_chr14_5729__fullTreeAnc95	658.5694	2.6434233
Gata4_chr14_5729__fullTreeAnc97	545.62103	2.1900613
Gata4_chr14_5729__fullTreeAnc99	545.62103	2.1900613
Gata4_chr14_5729__fullTreeAnc98	545.62103	2.1900613
Gata4_chr14_5729__Galeopterus_variegatus	600.5237	2.4104345
Gata4_chr14_5729__Giraffa_tippelskirchi	367.28638	1.4742461
Gata4_chr14_5729__Glis_glis	380.59048	1.5276474
Gata4_chr14_5729__Gorilla_gorilla	435.3836	1.7475808
Gata4_chr14_5729__Graphiurus_murinus	299.2391	1.201112
Gata4_chr14_5729__Helogale_parvula	696.79694	2.7968645
Gata4_chr14_5729__Heterocephalus_glaber	766.38257	3.0761733
Gata4_chr14_5729__Hemitragus_hylocrius	370.85498	1.4885701
Gata4_chr14_5729__Heterohyrax_brucei	335.12775	1.345165
Gata4_chr14_5729__Hippopotamus_amphibius	687.32635	2.7588506
Gata4_chr14_5729__Hipposideros_armiger	835.01337	3.3516495
Gata4_chr14_5729__Homo_sapiens	483.37238	1.9402022
Gata4_chr14_5729__Hipposideros_galeritus	697.7055	2.8005114
Gata4_chr14_5729__Hyaena_hyaena	880.9228	3.535925
Gata4_chr14_5729__Hydrochoerus_hydrochaeris	805.60284	3.2335992
Gata4_chr14_5729__Indri_indri	458.70618	1.841195
Gata4_chr14_5729__Hystrix_cristata	599.16724	2.4049897
Gata4_chr14_5729__Ictidomys_tridecemlineatus	463.63696	1.8609866
Gata4_chr14_5729__Inia_geoffrensis	654.68353	2.627826
Gata4_chr14_5729__Kogia_breviceps	798.76013	3.2061331
Gata4_chr14_5729__Lasiurus_borealis	960.0914	3.8536987
Gata4_chr14_5729__Jaculus_jaculus	929.1615	3.7295496
Gata4_chr14_5729__Lemur_catta	489.03812	1.9629439
Gata4_chr14_5729__Loxodonta_africana	344.04953	1.3809761
Gata4_chr14_5729__Leptonychotes_weddellii	1504.8768	6.040406
Gata4_chr14_5729__Lepus_americanus	571.9103	2.2955835
Gata4_chr14_5729__Lipotes_vexillifer	887.97437	3.564229
Gata4_chr14_5729__Macaca_fascicularis	846.3732	3.3972468
Gata4_chr14_5729__Macaca_mulatta	846.3732	3.3972468
Gata4_chr14_5729__Lycaon_pictus	753.8465	3.025855
Gata4_chr14_5729__Macaca_nemestrina	846.3732	3.3972468
Gata4_chr14_5729__Marmota_marmota	460.5787	1.848711
Gata4_chr14_5729__Macroglossus_sobrinus	357.62772	1.4354774
Gata4_chr14_5729__Manis_javanica	1240.4535	4.9790406
Gata4_chr14_5729__Mandrillus_leucophaeus	1107.9473	4.4471755
Gata4_chr14_5729__Mesocricetus_auratus	1312.2758	5.2673273
Gata4_chr14_5729__Meriones_unguiculatus	5082.8594	20.402025
Gata4_chr14_5729__Mellivora_capensis	1222.7064	4.907806
Gata4_chr14_5729__Megaderma_lyra	691.28156	2.7747264
Gata4_chr14_5729__Mesoplodon_bidens	893.1097	3.5848417
Gata4_chr14_5729__Microgale_talazaci	656.9354	2.636865
Gata4_chr14_5729__Microcebus_murinus	465.66968	1.8691456
Gata4_chr14_5729__Micronycteris_hirsuta	933.7506	3.7479699
Gata4_chr14_5729__Mirounga_angustirostris	1447.2388	5.8090534
Gata4_chr14_5729__Miniopterus_schreibersii	1240.3839	4.978761
Gata4_chr14_5729__Microtus_ochrogaster	3087.9807	12.394807
Gata4_chr14_5729__Miniopterus_natalensis	1323.5035	5.312394
Gata4_chr14_5729__Mirza_coquereli	296.1595	1.1887509
Gata4_chr14_5729__Moschus_moschiferus	373.05124	1.4973856
Gata4_chr14_5729__Mormoops_blainvillei	756.6879	3.03726
Gata4_chr14_5729__Monodon_monoceros	887.97437	3.564229
Gata4_chr14_5729__Mungos_mungo	682.0507	2.7376747
Gata4_chr14_5729__Mus_musculus	12301.66	49.37748
Gata4_chr14_5729__Mus_caroli	6144.4536	24.663145
Gata4_chr14_5729__Murina_feae	1201.105	4.8211
Gata4_chr14_5729__Mus_pahari	8420.066	33.7972
Gata4_chr14_5729__Mus_spretus	11232.506	45.086014
Gata4_chr14_5729__Muscardinus_avellanarius	612.4182	2.4581778
Gata4_chr14_5729__Mustela_putorius	1955.9001	7.850763
Gata4_chr14_5729__Myocastor_coypus	588.004	2.360182
Gata4_chr14_5729__Myotis_lucifugus	1384.0172	5.5552893
Gata4_chr14_5729__Myotis_myotis	999.64777	4.0124736
Gata4_chr14_5729__Myotis_brandtii	905.17804	3.6332827
Gata4_chr14_5729__Myotis_davidii	831.6893	3.3383071
Gata4_chr14_5729__Myrmecophaga_tridactyla	355.3824	1.4264649
Gata4_chr14_5729__Nannospalax_galili	608.5827	2.4427824
Gata4_chr14_5729__Nasalis_larvatus	545.62103	2.1900613
Gata4_chr14_5729__Neomonachus_schauinslandi	1144.7042	4.5947137
Gata4_chr14_5729__Neophocaena_asiaeorientalis	1057.8097	4.245929
Gata4_chr14_5729__Noctilio_leporinus	783.45044	3.144682
Gata4_chr14_5729__Nomascus_leucogenys	548.0607	2.1998541
Gata4_chr14_5729__Nycticebus_coucang	948.54004	3.807333
Gata4_chr14_5729__Ochotona_princeps	432.81802	1.7372829
Gata4_chr14_5729__Octodon_degus	1056.1213	4.239152
Gata4_chr14_5729__Odobenus_rosmarus	747.8781	3.0018985
Gata4_chr14_5729__Odocoileus_virginianus	337.254	1.3536996
Gata4_chr14_5729__Okapia_johnstoni	329.6358	1.323121
Gata4_chr14_5729__Orcinus_orca	1200.0487	4.81686
Gata4_chr14_5729__Ondatra_zibethicus	2140.4812	8.591651
Gata4_chr14_5729__Onychomys_torridus	3107.3252	12.472453
Gata4_chr14_5729__Orycteropus_afer	837.84436	3.363013
Gata4_chr14_5729__Otolemur_garnettii	783.1689	3.1435518
Gata4_chr14_5729__Oryctolagus_cuniculus	417.18884	1.674549
Gata4_chr14_5729__Ovis_aries	370.85498	1.4885701
Gata4_chr14_5729__Panthera_onca	734.94006	2.9499667
Gata4_chr14_5729__Pan_troglodytes	466.3844	1.8720145
Gata4_chr14_5729__Ovis_canadensis	389.8578	1.5648453
Gata4_chr14_5729__Pan_paniscus	466.3844	1.8720145
Gata4_chr14_5729__Panthera_pardus	734.94006	2.9499667
Gata4_chr14_5729__Panthera_tigris	935.1496	3.753585
Gata4_chr14_5729__Papio_anubis	846.3732	3.3972468
Gata4_chr14_5729__Pantholops_hodgsonii	383.75644	1.5403551
Gata4_chr14_5729__Paradoxurus_hermaphroditus	1288.3574	5.1713214
Gata4_chr14_5729__Petromus_typicus	1474.9645	5.9203415
Gata4_chr14_5729__Peromyscus_maniculatus	2277.0984	9.140017
Gata4_chr14_5729__Phocoena_phocoena	1057.8097	4.245929
Gata4_chr14_5729__Perognathus_longimembris	363.0228	1.4571326
Gata4_chr14_5729__Piliocolobus_tephrosceles	532.15216	2.135999
Gata4_chr14_5729__Pithecia_pithecia	482.7536	1.9377186
Gata4_chr14_5729__Pipistrellus_pipistrellus	1084.2682	4.3521304
Gata4_chr14_5729__Platanista_gangetica	799.0705	3.207379
Gata4_chr14_5729__Pongo_abelii	466.3844	1.8720145
Gata4_chr14_5729__Procavia_capensis	335.12775	1.345165
Gata4_chr14_5729__Psammomys_obesus	5598.196	22.470528
Gata4_chr14_5729__Propithecus_coquereli	483.99847	1.9427154
Gata4_chr14_5729__Pteropus_alecto	704.3014	2.8269866
Gata4_chr14_5729__Pteronura_brasiliensis	2026.9972	8.136139
Gata4_chr14_5729__Pteronotus_parnellii	1074.5386	4.313077
Gata4_chr14_5729__Pteropus_vampyrus	450.14206	1.8068196
Gata4_chr14_5729__Puma_concolor	740.4933	2.9722567
Gata4_chr14_5729__Rangifer_tarandus	342.63028	1.3752793
Gata4_chr14_5729__Pygathrix_nemaeus	565.2452	2.2688305
Gata4_chr14_5729__Rattus_norvegicus	3578.0261	14.3617935
Gata4_chr14_5729__Rhinopithecus_bieti	545.62103	2.1900613
Gata4_chr14_5729__Rhinopithecus_roxellana	545.62103	2.1900613
Gata4_chr14_5729__Rousettus_aegyptiacus	1168.6404	4.690791
Gata4_chr14_5729__Rhinolophus_sinicus	477.67615	1.9173383
Gata4_chr14_5729__Saguinus_imperator	495.01202	1.9869225
Gata4_chr14_5729__Saiga_tatarica	430.6285	1.7284944
Gata4_chr14_5729__Saimiri_boliviensis	516.8037	2.0743918
Gata4_chr14_5729__Scalopus_aquaticus	885.2754	3.5533957
Gata4_chr14_5729__Sorex_araneus	1158.079	4.6483984
Gata4_chr14_5729__Spermophilus_dauricus	417.81076	1.6770453
Gata4_chr14_5729__Solenodon_paradoxus	553.3047	2.2209027
Gata4_chr14_5729__Sigmodon_hispidus	1208.3197	4.850059
Gata4_chr14_5729__Semnopithecus_entellus	513.61176	2.0615797
Gata4_chr14_5729__Sus_scrofa	815.6225	3.2738168
Gata4_chr14_5729__Suricata_suricatta	708.1711	2.842519
Gata4_chr14_5729__Spilogale_gracilis	1810.3492	7.266538
Gata4_chr14_5729__Tapirus_indicus	725.8296	2.9133983
Gata4_chr14_5729__Tamandua_tetradactyla	253.35318	1.0169312
Gata4_chr14_5729__Thryonomys_swinderianus	922.0741	3.7011015
Gata4_chr14_5729__Tapirus_terrestris	960.1375	3.853884
Gata4_chr14_5729__Tadarida_brasiliensis	591.1683	2.3728828
Gata4_chr14_5729__Tolypeutes_matacus	633.90857	2.5444376
Gata4_chr14_5729__Tonatia_saurophila	1726.8623	6.931431
Gata4_chr14_5729__Tragulus_javanicus	1059.1395	4.251267
Gata4_chr14_5729__Trichechus_manatus	703.69336	2.8245459
Gata4_chr14_5729__Tupaia_tana	473.48138	1.900501
Gata4_chr14_5729__Tupaia_chinensis	480.8859	1.9302218
Gata4_chr14_5729__Tursiops_truncatus	1139.3231	4.573115
Gata4_chr14_5729__Uropsilus_gracilis	3722.5996	14.942096
Gata4_chr14_5729__Vulpes_lagopus	659.7841	2.6482992
Gata4_chr14_5729__Ursus_maritimus	1405.8331	5.642856
Gata4_chr14_5729__Vicugna_pacos	558.9703	2.2436438
Gata4_chr14_5729__Xerus_inauris	487.36432	1.9562255
Gata4_chr14_5729__Zalophus_californianus	887.0128	3.5603695
Gata4_chr14_5729__Zapus_hudsonius	238.96056	0.95916075
Lama1_chr17_7784__Acinonyx_jubatus	2552.5564	10.245674
Gata4_chr14_5729__Ziphius_cavirostris	816.1348	3.2758732
Lama1_chr17_7784__Allactaga_bullata	9037.957	36.277344
Lama1_chr17_7784__Ailuropoda_melanoleuca	411.29047	1.6508737
Lama1_chr17_7784__Ailurus_fulgens	498.25522	1.9999404
Lama1_chr17_7784__Acomys_cahirinus	1531.039	6.1454177
Lama1_chr17_7784__Aplodontia_rufa	3476.3916	13.953844
Lama1_chr17_7784__Camelus_bactrianus	1548.1931	6.214273
Lama1_chr17_7784__Camelus_dromedarius	1156.6635	4.642717
Lama1_chr17_7784__Camelus_ferus	1533.3972	6.154884
Lama1_chr17_7784__Canis_lupus	281.87057	1.1313968
Lama1_chr17_7784__Castor_canadensis	1711.5482	6.8699617
Lama1_chr17_7784__Carollia_perspicillata	241.5515	0.9695605
Lama1_chr17_7784__Canis_lupus_familiaris	281.87057	1.1313968
Lama1_chr17_7784__Catagonus_wagneri	659.81104	2.6484072
Lama1_chr17_7784__Ceratotherium_simum	302.34106	1.213563
Lama1_chr17_7784__Ceratotherium_simum_cottoni	302.34106	1.213563
Lama1_chr17_7784__Cheirogaleus_medius	4026.881	16.163446
Lama1_chr17_7784__Choloepus_didactylus	341.5318	1.3708702
Lama1_chr17_7784__Choloepus_hoffmanni	321.75476	1.2914873
Lama1_chr17_7784__Cricetomys_gambianus	9189.088	36.883965
Lama1_chr17_7784__Condylura_cristata	3803.4583	15.266653
Lama1_chr17_7784__Chrysochloris_asiatica	400.54898	1.6077585
Lama1_chr17_7784__Cricetulus_griseus	19889.355	79.83363
Lama1_chr17_7784__Cryptoprocta_ferox	927.44293	3.7226515
Lama1_chr17_7784__Dasyprocta_punctata	865.58185	3.474348
Lama1_chr17_7784__Dasypus_novemcinctus	266.0097	1.067733
Lama1_chr17_7784__Daubentonia_madagascariensis	642.2817	2.5780463
Lama1_chr17_7784__Desmodus_rotundus	1369.9473	5.498814
Lama1_chr17_7784__Diceros_bicornis	326.36536	1.3099937
Lama1_chr17_7784__Dicerorhinus_sumatrensis	348.7317	1.3997698
Lama1_chr17_7784__Dipodomys_ordii	7791.5337	31.27434
Lama1_chr17_7784__Dipodomys_stephensi	13508.806	54.222824
Lama1_chr17_7784__Eidolon_helvum	197.97856	0.79466367
Lama1_chr17_7784__Ellobius_lutescens	5522.4644	22.16655
Lama1_chr17_7784__Ellobius_talpinus	10497.514	42.135838
Lama1_chr17_7784__Enhydra_lutris	262.4675	1.053515
Lama1_chr17_7784__Felis_catus	1436.1996	5.7647433
Lama1_chr17_7784__Eulemur_flavifrons	249.76082	1.0025119
Lama1_chr17_7784__Felis_nigripes	2317.2566	9.301207
Lama1_chr17_7784__fullTreeAnc0	1170.6805	4.69898
Lama1_chr17_7784__fullTreeAnc1	1215.6395	4.8794403
Lama1_chr17_7784__fullTreeAnc10	229.76152	0.92223686
Lama1_chr17_7784__fullTreeAnc11	176.66234	0.70910275
Lama1_chr17_7784__fullTreeAnc110	595.6443	2.390849
Lama1_chr17_7784__fullTreeAnc113	369.36554	1.4825916
Lama1_chr17_7784__fullTreeAnc112	231.10786	0.927641
Lama1_chr17_7784__fullTreeAnc115	464.99902	1.8664538
Lama1_chr17_7784__fullTreeAnc114	530.7349	2.1303103
Lama1_chr17_7784__fullTreeAnc116	485.98044	1.9506707
Lama1_chr17_7784__fullTreeAnc117	762.8027	3.061804
Lama1_chr17_7784__fullTreeAnc118	1118.2296	4.4884477
Lama1_chr17_7784__fullTreeAnc119	729.2855	2.92727
Lama1_chr17_7784__fullTreeAnc12	164.29402	0.6594577
Lama1_chr17_7784__fullTreeAnc120	1187.3782	4.766002
Lama1_chr17_7784__fullTreeAnc122	2964.1973	11.897954
Lama1_chr17_7784__fullTreeAnc121	857.078	3.4402146
Lama1_chr17_7784__fullTreeAnc123	386.56763	1.551639
Lama1_chr17_7784__fullTreeAnc124	373.41934	1.4988632
Lama1_chr17_7784__fullTreeAnc125	2047.4578	8.218265
Lama1_chr17_7784__fullTreeAnc126	392.56924	1.5757288
